document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
10030092,fritz haber,Fritz Haber,PERSON,emigrated,emigrate,to England of anti-Semitic reprisals in 1933,to England of anti-Semitic reprisals in 1933,Unknown,"Later , he researched the possibilities of extracting gold from seawater in order to finance German reparations payments after World War I . After the Nazis came to power , Fritz Haber emigrated to England in 1933 because of anti-Semitic reprisals and because of the general political conditions in Germany ."
10030092,fritz haber,Fritz Haber,PERSON,emigrated,emigrate,to England of the general political conditions in Germany in 1933,to England of the general political conditions in Germany in 1933,Unknown,"Later , he researched the possibilities of extracting gold from seawater in order to finance German reparations payments after World War I . After the Nazis came to power , Fritz Haber emigrated to England in 1933 because of anti-Semitic reprisals and because of the general political conditions in Germany ."
10040011,turing,Turing,ORG,was,be,highly influential in the development of theoretical computer science,highly influential in the development of theoretical computer science,Unknown,"Turing was highly influential in the development of theoretical computer science , providing a formalisation of the concepts of algorithm and computation with the Turing machine , which can be considered a model of a general-purpose computer ."
10040011,turing,Turing,PRODUCT,was,be,highly influential in the development of theoretical computer science,highly influential in the development of theoretical computer science,Unknown,"Turing was highly influential in the development of theoretical computer science , providing a formalisation of the concepts of algorithm and computation with the Turing machine , which can be considered a model of a general-purpose computer ."
10040011,turing,Turing,ORG,providing,provide,a formalisation of the concepts of computation with the Turing machine,a formalisation of the concepts of computation with the Turing machine,Unknown,"Turing was highly influential in the development of theoretical computer science , providing a formalisation of the concepts of algorithm and computation with the Turing machine , which can be considered a model of a general-purpose computer ."
10040011,turing,Turing,PRODUCT,providing,provide,a formalisation of the concepts of computation with the Turing machine,a formalisation of the concepts of computation with the Turing machine,Unknown,"Turing was highly influential in the development of theoretical computer science , providing a formalisation of the concepts of algorithm and computation with the Turing machine , which can be considered a model of a general-purpose computer ."
10040011,turing,Turing,ORG,providing,provide,a formalisation of the concepts of algorithm with the Turing machine,a formalisation of the concepts of algorithm with the Turing machine,Unknown,"Turing was highly influential in the development of theoretical computer science , providing a formalisation of the concepts of algorithm and computation with the Turing machine , which can be considered a model of a general-purpose computer ."
10040011,turing,Turing,PRODUCT,providing,provide,a formalisation of the concepts of algorithm with the Turing machine,a formalisation of the concepts of algorithm with the Turing machine,Unknown,"Turing was highly influential in the development of theoretical computer science , providing a formalisation of the concepts of algorithm and computation with the Turing machine , which can be considered a model of a general-purpose computer ."
10040022,turing,Turing,ORG,created,create,a large part of the theoretical foundations for modern information technology,a large part of the theoretical foundations for modern information technology,Unknown,Turing created a large part of the theoretical foundations for modern information and computer technology .
10040022,turing,Turing,ORG,created,create,a large part of the theoretical foundations for modern computer technology,a large part of the theoretical foundations for modern computer technology,Unknown,Turing created a large part of the theoretical foundations for modern information and computer technology .
10040031,turing,Turing,PERSON,was raised,be raise,in southern England,in southern England,Unknown,"Born in Maida Vale , London , Turing was raised in southern England ."
10040071,turing,Turing,PERSON,worked,work,for the Government Cypher School ( GC & CS ) at Bletchley Park Britain 's codebreaking centre During the Second World War,for the Government Cypher School ( GC & CS ) at Bletchley Park Britain 's codebreaking centre During the Second World War,Unknown,"During the Second World War , Turing worked for the Government Code and Cypher School ( GC & CS ) at Bletchley Park , Britain 's codebreaking centre that produced Ultra intelligence ."
10040071,turing,Turing,PERSON,worked,work,for the Government Code School ( GC & CS ) at During the Second World War Bletchley Park centre,for the Government Code School ( GC & CS ) at During the Second World War Bletchley Park centre,Unknown,"During the Second World War , Turing worked for the Government Code and Cypher School ( GC & CS ) at Bletchley Park , Britain 's codebreaking centre that produced Ultra intelligence ."
10040072,turing,Turing,PERSON,developed,develope,one of the first chess programs In 1953,one of the first chess programs In 1953,Unknown,"In 1953 , Turing developed one of the first chess programs , the calculations of which he did himself due to a lack of hardware ."
10040082,the turing award,The Turing Award,WORK_OF_ART,are named,be name,after him,after him,Unknown,"The Turing Award , the most important award in computer science , and the Turing Test for testing the existence of artificial intelligence are named after him ."
10040092,turing,Turing,PERSON,was sentenced,be sentence,to chemical castration for his homosexuality In March 1952,to chemical castration for his homosexuality In March 1952,Unknown,"In March 1952 , Turing was sentenced to chemical castration for his homosexuality , which was still prosecuted as a crime at the time ."
10040101,turing,Turing,PERSON,played,play,a crucial role in cracking intercepted coded messages,a crucial role in cracking intercepted coded messages,Unknown,"Turing played a crucial role in cracking intercepted coded messages that enabled the Allies to defeat the Axis powers in many crucial engagements , including the Battle of the Atlantic ."
10040102,turing,Turing,ORG,fell,fall,ill with depression as a result of the hormone treatment,ill with depression as a result of the hormone treatment,Unknown,Turing fell ill with depression as a result of the hormone treatment and died by suicide about two years later .
10040102,turing,Turing,ORG,died,die,by suicide about two years later,by suicide about two years later,Unknown,Turing fell ill with depression as a result of the hormone treatment and died by suicide about two years later .
10040111,turing,Turing,PERSON,worked,work,at the National Physical Laboratory After the war,at the National Physical Laboratory After the war,Unknown,"After the war , Turing worked at the National Physical Laboratory , where he designed the Automatic Computing Engine ( ACE ) , one of the first designs for a stored-program computer ."
10040121,turing,Turing,ORG,joined,join,Max Newman 's Computing Machine Laboratory In 1948 at the Victoria University of Manchester,Max Newman 's Computing Machine Laboratory In 1948 at the Victoria University of Manchester,Unknown,"In 1948 , Turing joined Max Newman 's Computing Machine Laboratory , at the Victoria University of Manchester , where he helped develop the Manchester computers and became interested in mathematical biology ."
10040141,turing,Turing,PERSON,was never fully recognised,be never fully recognise,in Britain during his lifetime,in Britain during his lifetime,Unknown,"Despite these accomplishments , Turing was never fully recognised in Britain during his lifetime because much of his work was covered by the Official Secrets Act ."
10040151,turing,Turing,PERSON,was prosecuted,be prosecute,in 1952 for homosexual acts,in 1952 for homosexual acts,Unknown,Turing was prosecuted in 1952 for homosexual acts .
10040171,turing,Turing,PERSON,died,die,"on 7 June 1954 16 days before his 42nd birthday , cyanide poisoning","on 7 June 1954 16 days before his 42nd birthday , cyanide poisoning",Unknown,"Turing died on 7 June 1954 , 16 days before his 42nd birthday , from cyanide poisoning ."
10040221,turing,Turing,PERSON,has,have,an extensive legacy with statues of him,an extensive legacy with statues of him,Unknown,"Turing has an extensive legacy with statues of him and many things named after him , including an annual award for computer science innovations ."
10040221,turing,Turing,PERSON,has,have,"an extensive legacy with many things , including","an extensive legacy with many things , including",Unknown,"Turing has an extensive legacy with statues of him and many things named after him , including an annual award for computer science innovations ."
10050001,maximilian karl emil weber,Maximilian Karl Emil Weber,PERSON,was,be,a German sociologist regarded as among the most important theorists of the development of modern Western society,a German sociologist regarded as among the most important theorists of the development of modern Western society,Unknown,"Maximilian Karl Emil Weber was a German sociologist , historian , jurist , and political economist regarded as among the most important theorists of the development of modern Western society ."
10050001,maximilian karl emil weber,Maximilian Karl Emil Weber,PERSON,was,be,a German jurist regarded as among the most important theorists of the development of modern Western society,a German jurist regarded as among the most important theorists of the development of modern Western society,Unknown,"Maximilian Karl Emil Weber was a German sociologist , historian , jurist , and political economist regarded as among the most important theorists of the development of modern Western society ."
10050021,weber,Weber,PERSON,did not see,do not see,himself as a sociologist,himself as a sociologist,Unknown,"While Weber did not see himself as a sociologist , he is recognized as one of the fathers of sociology along with Auguste Comte , Karl Marx , and Émile Durkheim ."
10050031,weber,Weber,PERSON,did not believe,do not believe,in monocausal explanations,in monocausal explanations,Unknown,"Unlike Durkheim , Weber did not believe in monocausal explanations , proposing instead that for any outcome there can be multiple causes ."
10050031,weber,Weber,PERSON,did not believe in monocausal explanations proposing instead,do not believe in monocausal explanation propose instead,that for any outcome there can be multiple causes,that for any outcome there can be multiple causes,Unknown,"Unlike Durkheim , Weber did not believe in monocausal explanations , proposing instead that for any outcome there can be multiple causes ."
10050041,weber,Weber,PERSON,was,be,a key proponent of methodological anti-positivism,a key proponent of methodological anti-positivism,Unknown,"Also unlike Durkheim , Weber was a key proponent of methodological anti-positivism , arguing for the study of social action through interpretive rather than purely empiricist methods , based on a subjective understanding of the meanings that individuals attach to their own actions ."
10050041,weber,Weber,PERSON,arguing,argue,for the study of social action through interpretive rather than purely empiricist methods on a subjective understanding of the meanings,for the study of social action through interpretive rather than purely empiricist methods on a subjective understanding of the meanings,Unknown,"Also unlike Durkheim , Weber was a key proponent of methodological anti-positivism , arguing for the study of social action through interpretive rather than purely empiricist methods , based on a subjective understanding of the meanings that individuals attach to their own actions ."
10050071,weber,Weber,PERSON,is also known,be also know,for his thesis,for his thesis,Unknown,"Weber is also known for his thesis combining economic sociology and the sociology of religion , emphasising the importance of cultural influences embedded in religion as driving factors of capitalism ."
10050091,weber,Weber,PERSON,elaborated,elaborate,this theory first in his seminal work,this theory first in his seminal work,Unknown,"Weber first elaborated this theory in his seminal work The Protestant Ethic and the Spirit of Capitalism ( 1905 ) , where he included ascetic Protestantism among the major `` elective affinities '' leading to the rise of market-driven capitalism and the rational-legal systems of practice in the Western world ."
10050111,weber,Weber,PERSON,defined,define,the state In another major work,the state In another major work,Unknown,"In another major work , `` Politics as a Vocation '' , Weber defined `` the state '' as an entity that successfully claims a `` monopoly of the legitimate use of physical force within a given territory '' ."
10050132,marianne weber,Marianne Weber,PERSON,is wife of,be wife of,Max Weber,Max Weber,Unknown,"Max Weber 's wife Marianne Weber was politically active as a women 's rights activist , wrote the first and for decades only biography of her husband after his death , and published some of his important works posthumously ."
10050141,weber,Weber,PERSON,made,make,a variety of other contributions in economic history,a variety of other contributions in economic history,Unknown,"Weber made a variety of other contributions in economic history , theory , and methodology ."
10050141,weber,Weber,PERSON,made,make,a variety of other contributions in theory,a variety of other contributions in theory,Unknown,"Weber made a variety of other contributions in economic history , theory , and methodology ."
10050141,weber,Weber,PERSON,made,make,a variety of other contributions in methodology,a variety of other contributions in methodology,Unknown,"Weber made a variety of other contributions in economic history , theory , and methodology ."
10050161,weber,Weber,PERSON,was,be,among the founders of the liberal German Democratic Party After the First World War,among the founders of the liberal German Democratic Party After the First World War,Unknown,"After the First World War , Weber was among the founders of the liberal German Democratic Party ."
