"subject_str","subject_id","subject_type","predicate_org","predicate","object_str","object_id","object_type","text"
"einstein","http://www.wikidata.org/entity/Q937","Person","conducted","conduct","other investigations that were unsuccessful","other investigations that were unsuccessful","Unknown","Einstein conducted other investigations that were unsuccessful and abandoned ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was appointed","be appoint","associate professor in 1909","associate professor in 1909","Unknown","Einstein was appointed associate professor in 1909 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was limited","be limit","to a marginal role in the Zionist movement","to a marginal role in the Zionist movement","Unknown","His views were not shared by the majority of Jews seeking to form a new country ; as a result , Einstein was limited to a marginal role in the Zionist movement ."
"einstein","http://www.wikidata.org/entity/Q937","Person","used","use","his connections with the Belgian Royal Family and the Belgian queen mother to get access with a personal envoy to the White House 's Oval Office","his connections with the Belgian Royal Family and the Belgian queen mother to get access with a personal envoy to the White House 's Oval Office","Unknown","In addition to the letter , Einstein used his connections with the Belgian Royal Family and the Belgian queen mother to get access with a personal envoy to the White House 's Oval Office ."
"einstein","http://www.wikidata.org/entity/Q937","Person","wrote","write","in his letters to Marić that preferred studying her","in his letters to Marić that preferred studying her","Unknown","Einstein wrote in his letters to Marić that he preferred studying alongside her ."
"einstein","http://www.wikidata.org/entity/Q937","Person","accepted","accept","an earlier offer from the Institute for Advanced Study Princeton then","an earlier offer from the Institute for Advanced Study Princeton then","Unknown","Both bills failed , however , and Einstein then accepted an earlier offer from the Institute for Advanced Study , in Princeton , New Jersey , US , to become a resident scholar ."
"einstein","http://www.wikidata.org/entity/Q937","Person","visited","visit","Spain for two weeks in 1923","Spain for two weeks in 1923","Unknown","Einstein visited Spain for two weeks in 1923 , where he briefly met Santiago Ramón y Cajal and also received a diploma from King Alfonso XIII naming him a member of the Spanish Academy of Sciences ."
"einstein","http://www.wikidata.org/entity/Q937","Person","framed","frame","special relativity originally","special relativity originally","Unknown","Einstein originally framed special relativity in terms of kinematics ( the study of moving bodies ) ."
"einstein","http://www.wikidata.org/entity/Q937","Person","supported","support","his ideas , which were received skeptically at first","his ideas , which were received skeptically at first","Unknown","Einstein discovered Louis de Broglie 's work and supported his ideas , which were received skeptically at first ."
"einstein","http://www.wikidata.org/entity/Q937","Person","gave a speech about racism in America adding","give a speech about racism in America add","I do not intend to be quiet about it","I do not intend to be quiet about it","Unknown","Einstein gave a speech about racism in America , adding , `` I do not intend to be quiet about it . ''"
"einstein","http://www.wikidata.org/entity/Q937","Person","published","publish","hundreds of articles Throughout his life","hundreds of articles Throughout his life","Unknown","Throughout his life , Einstein published hundreds of books and articles ."
"einstein","http://www.wikidata.org/entity/Q937","Person","played","play","a major role in developing quantum theory","a major role in developing quantum theory","Unknown","Einstein played a major role in developing quantum theory , beginning with his 1905 paper on the photoelectric effect ."
"einstein","http://www.wikidata.org/entity/Q937","Person","wrote daily","write daily","to adopted stepdaughters Ilse While traveling","to adopted stepdaughters Ilse While traveling","Unknown","While traveling , Einstein wrote daily to his wife Elsa and adopted stepdaughters Margot and Ilse ."
"einstein","http://www.wikidata.org/entity/Q937","Person","wrote","write","The word God is for me nothing more than the expression of human weaknesses , the Bible a collection of honorable legends In a German-language letter to philosopher Eric Gutkind","The word God is for me nothing more than the expression of human weaknesses , the Bible a collection of honorable legends In a German-language letter to philosopher Eric Gutkind","Unknown","In a German-language letter to philosopher Eric Gutkind , dated 3 January 1954 , Einstein wrote : The word God is for me nothing more than the expression and product of human weaknesses , the Bible a collection of honorable , but still primitive legends which are nevertheless pretty childish ."
"einstein","http://www.wikidata.org/entity/Q937","Person","beginning","begin","with the confirmation of his theory of general relativity in 1919","with the confirmation of his theory of general relativity in 1919","Unknown","Einstein became one of the most famous scientific celebrities , beginning with the confirmation of his theory of general relativity in 1919 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","submitted","submit","his translation of Bose 's paper to the `` Zeitschrift für Physik","his translation of Bose 's paper to the `` Zeitschrift für Physik","Unknown","Einstein noted that Bose 's statistics applied to some atoms as well as to the proposed light particles , and submitted his translation of Bose 's paper to the `` Zeitschrift für Physik '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","attempted","attempt","to generalize his theory of gravitation Following his research on general relativity","to generalize his theory of gravitation Following his research on general relativity","Unknown","Following his research on general relativity , Einstein attempted to generalize his theory of gravitation to include electromagnetism as aspects of a single entity ."
"einstein","http://www.wikidata.org/entity/Q937","Person","excelled at math reaching","excel at math reach","a mathematical level years ahead of his peers","a mathematical level years ahead of his peers","Unknown","Einstein excelled at math and physics from a young age , reaching a mathematical level years ahead of his peers ."
"einstein","http://www.wikidata.org/entity/Q937","Person","discarded the cosmological constant claiming","discard the cosmological constant claim","that it was `` in any case theoretically unsatisfactory","that it was `` in any case theoretically unsatisfactory","Unknown","In each of these models , Einstein discarded the cosmological constant , claiming that it was `` in any case theoretically unsatisfactory '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","to adopted","to adopt","stepdaughters Margot","stepdaughters Margot","Unknown","While traveling , Einstein wrote daily to his wife Elsa and adopted stepdaughters Margot and Ilse ."
"einstein","http://www.wikidata.org/entity/Q937","Person","gave","give","a speech about racism in America","a speech about racism in America","Unknown","Einstein gave a speech about racism in America , adding , `` I do not intend to be quiet about it . ''"
"einstein","http://www.wikidata.org/entity/Q937","Person","to befriend","to befriend","film star Charlie Chaplin , noted for their pacifism","film star Charlie Chaplin , noted for their pacifism","Unknown","This aversion to war also led Einstein to befriend author Upton Sinclair and film star Charlie Chaplin , both noted for their pacifism ."
"albert einstein","http://www.wikidata.org/entity/Q937","Person","was","be","a German-born theoretical physicist , widely acknowledged to be one of the greatest physicists of all time","a German-born theoretical physicist , widely acknowledged to be one of the greatest physicists of all time","Unknown","Albert Einstein ( ; ; 14 March 1879 – 18 April 1955 ) was a German-born theoretical physicist , widely acknowledged to be one of the greatest physicists of all time ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was taken","be take","to various places , including a performance of `` Carmen '' at the Metropolitan Opera After arriving in New York City","to various places , including a performance of `` Carmen '' at the Metropolitan Opera After arriving in New York City","Unknown","After arriving in New York City , Einstein was taken to various places and events , including Chinatown , a lunch with the editors of `` The New York Times '' , and a performance of `` Carmen '' at the Metropolitan Opera , where he was cheered by the audience on his arrival ."
"einstein","http://www.wikidata.org/entity/Q937","Person","discovered","discover","Louis de Broglie 's work","Louis de Broglie 's work","Unknown","Einstein discovered Louis de Broglie 's work and supported his ideas , which were received skeptically at first ."
"einstein","http://www.wikidata.org/entity/Q937","Person","married","marry","his cousin","his cousin","Unknown","Einstein married his cousin Elsa Löwenthal in 1919 , after having had a relationship with her since 1912 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","started","start","teaching himself calculus at 12","teaching himself calculus at 12","Unknown","Einstein started teaching himself calculus at 12 , and as a 14-year-old he says he had `` mastered integral and differential calculus '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","published","publish","hundreds of books Throughout his life","hundreds of books Throughout his life","Unknown","Throughout his life , Einstein published hundreds of books and articles ."
"einstein","http://www.wikidata.org/entity/Q937","Person","explored","explore","a model of the expanding universe In a hitherto overlooked manuscript","a model of the expanding universe In a hitherto overlooked manuscript","Unknown","In a hitherto overlooked manuscript , apparently written in early 1931 , Einstein explored a model of the expanding universe in which the density of matter remains constant due to a continuous creation of matter , a process he associated with the cosmological constant ."
"einstein","http://www.wikidata.org/entity/Q937","Person","tried","try","to develop a unified field theory , both unsuccessfully During this period","to develop a unified field theory , both unsuccessfully During this period","Unknown","During this period , Einstein tried to develop a unified field theory and to refute the accepted interpretation of quantum physics , both unsuccessfully ."
"einstein","http://www.wikidata.org/entity/Q937","Person","received","receive","numerous awards","numerous awards","Unknown","Einstein received numerous awards and honors , and in 1922 , he was awarded the 1921 Nobel Prize in Physics `` for his services to Theoretical Physics , and especially for his discovery of the law of the photoelectric effect '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","passed","pass","the exams In 1900 in Physics","the exams In 1900 in Physics","Unknown","In 1900 , Einstein passed the exams in Maths and Physics and was awarded a Federal teaching diploma ."
"einstein","http://www.wikidata.org/entity/Q937","Person","returned","return","to quantum mechanics , in particular to the question of its completeness In 1935","to quantum mechanics , in particular to the question of its completeness In 1935","Unknown","In 1935 , Einstein returned to quantum mechanics , in particular to the question of its completeness , in the `` EPR paper '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","divorced","divorce","on 14 February 1919","on 14 February 1919","Unknown","Einstein and Marić divorced on 14 February 1919 , having lived apart for five years ."
"einstein","http://www.wikidata.org/entity/Q937","Person","traveled","travel","to California next","to California next","Unknown","Einstein next traveled to California , where he met Caltech president and Nobel laureate Robert A. Millikan ."
"einstein","http://www.wikidata.org/entity/Q937","Person","became","become","one of the most famous scientific celebrities","one of the most famous scientific celebrities","Unknown","Einstein became one of the most famous scientific celebrities , beginning with the confirmation of his theory of general relativity in 1919 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","abandoned","abandon","his static model of the universe Following the discovery of the recession of the nebulae by Edwin Hubble in 1929","his static model of the universe Following the discovery of the recession of the nebulae by Edwin Hubble in 1929","Unknown","Following the discovery of the recession of the nebulae by Edwin Hubble in 1929 , Einstein abandoned his static model of the universe , and proposed two dynamic models of the cosmos , The Friedmann-Einstein universe of 1931 and the Einstein–de Sitter universe of 1932 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","suggested","suggest","to Erwin Schrödinger that he might be able the statistics of a Bose–Einstein gas by considering a box","to Erwin Schrödinger that he might be able the statistics of a Bose–Einstein gas by considering a box","Unknown","Einstein suggested to Erwin Schrödinger that he might be able to reproduce the statistics of a Bose–Einstein gas by considering a box ."
"einstein","http://www.wikidata.org/entity/Q937","Person","relates","relate","this to Rayleigh scattering","this to Rayleigh scattering","Unknown","Einstein relates this to Rayleigh scattering , which is what happens when the fluctuation size is much smaller than the wavelength , and which explains why the sky is blue ."
"einstein","http://www.wikidata.org/entity/Q937","Person","resented","resent","the school 's regimen","the school 's regimen","Unknown","His father intended for him to pursue electrical engineering , but Einstein clashed with the authorities and resented the school 's regimen and teaching method ."
"einstein","http://www.wikidata.org/entity/Q937","Person","made","make","a number of public appearances during which period","a number of public appearances during which period","Unknown","Locker-Lampson also submitted a bill to parliament to extend British citizenship to Einstein , during which period Einstein made a number of public appearances describing the crisis brewing in Europe ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was not","be not","a nationalist","a nationalist","Unknown","Einstein was not a nationalist ; he was against the creation of an independent Jewish state , which would be established without his help as Israel in 1948 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","considered","consider","a steady-state model of the universe shortly after learning of Hubble 's observations of the recession of the nebulae","a steady-state model of the universe shortly after learning of Hubble 's observations of the recession of the nebulae","Unknown","In late 2013 , a team led by the Irish physicist Cormac O'Raifeartaigh discovered evidence that , shortly after learning of Hubble 's observations of the recession of the nebulae , Einstein considered a steady-state model of the universe ."
"einstein","http://www.wikidata.org/entity/Q937","Person","attempted to generalize","attempt to generalize","his theory of gravitation to include electromagnetism as aspects of a single entity","his theory of gravitation to include electromagnetism as aspects of a single entity","Unknown","Following his research on general relativity , Einstein attempted to generalize his theory of gravitation to include electromagnetism as aspects of a single entity ."
"einstein","http://www.wikidata.org/entity/Q937","Person","received","receive","a description of a statistical model from Indian physicist Satyendra Nath Bose In 1924","a description of a statistical model from Indian physicist Satyendra Nath Bose In 1924","Unknown","In 1924 , Einstein received a description of a statistical model from Indian physicist Satyendra Nath Bose , based on a counting method that assumed that light could be understood as a gas of indistinguishable particles ."
"einstein","http://www.wikidata.org/entity/Q937","Person","noted","note","in 1911 that the same adiabatic principle shows that the quantity which is quantized in any mechanical motion must be an adiabatic invariant","in 1911 that the same adiabatic principle shows that the quantity which is quantized in any mechanical motion must be an adiabatic invariant","Unknown","Einstein noted in 1911 that the same adiabatic principle shows that the quantity which is quantized in any mechanical motion must be an adiabatic invariant ."
"einstein","http://www.wikidata.org/entity/Q937","Person","best known","well know","for developing the theory of relativity","for developing the theory of relativity","Unknown","Einstein is best known for developing the theory of relativity , but he also made important contributions to the development of the theory of quantum mechanics ."
"einstein","http://www.wikidata.org/entity/Q937","Person","is claimed","be claim","In many Einstein biographies to the cosmological constant","In many Einstein biographies to the cosmological constant","Unknown","In many Einstein biographies , it is claimed that Einstein referred to the cosmological constant in later years as his `` biggest blunder '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","considered","consider","a steady-state model of the expanding universe many years before Hoyle","a steady-state model of the expanding universe many years before Hoyle","Unknown","It thus appears that Einstein considered a steady-state model of the expanding universe many years before Hoyle , Bondi and Gold ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was taken","be take","to various places , including Chinatown After arriving in New York City","to various places , including Chinatown After arriving in New York City","Unknown","After arriving in New York City , Einstein was taken to various places and events , including Chinatown , a lunch with the editors of `` The New York Times '' , and a performance of `` Carmen '' at the Metropolitan Opera , where he was cheered by the audience on his arrival ."
"einstein","http://www.wikidata.org/entity/Q937","Person","wrote","write","in his response that he was `` at once saddened '' that he could not accept it","in his response that he was `` at once saddened '' that he could not accept it","Unknown","Einstein declined , and wrote in his response that he was `` deeply moved '' , and `` at once saddened and ashamed '' that he could not accept it ."
"einstein","http://www.wikidata.org/entity/Q937","Person","to add","to add","his name as co-author","his name as co-author","Unknown","Schrödinger urged Einstein to add his name as co-author , although Einstein declined the invitation ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was born","be bear","in the German Empire","in the German Empire","Unknown","Einstein was born in the German Empire , but moved to Switzerland in 1895 , forsaking his German citizenship ( as a subject of the Kingdom of Württemberg ) the following year ."
"einstein","http://www.wikidata.org/entity/Q937","Person","knew","know","he could not return to Germany with the rise to power of the Nazis under Germany 's new chancellor","he could not return to Germany with the rise to power of the Nazis under Germany 's new chancellor","Unknown","In February 1933 , while on a visit to the United States , Einstein knew he could not return to Germany with the rise to power of the Nazis under Germany 's new chancellor , Adolf Hitler ."
"einstein","http://www.wikidata.org/entity/Q937","Person","returned","return","to the US In October 1933","to the US In October 1933","Unknown","In October 1933 , Einstein returned to the US and took up a position at the Institute for Advanced Study , noted for having become a refuge for scientists fleeing Nazi Germany ."
"einstein","http://www.wikidata.org/entity/Q937","Person","joined","join","the National Association for the Advancement of Colored People in Princeton","the National Association for the Advancement of Colored People in Princeton","Unknown","Einstein joined the National Association for the Advancement of Colored People ( NAACP ) in Princeton , where he campaigned for the civil rights of African Americans ."
"einstein","http://www.wikidata.org/entity/Q937","Person","becoming","become","synonymous with `` genius","synonymous with `` genius","Unknown","His intellectual achievements and originality resulted in `` Einstein '' becoming synonymous with `` genius '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","said","say","to his old friend In 1954","to his old friend In 1954","Unknown","In 1954 , a year before his death , Einstein said to his old friend , Linus Pauling , `` I made one great mistake in my life—when I signed the letter to President Roosevelt recommending that atom bombs be made ; but there was some justification—the danger that the Germans would make them ... '' In 1955 , Einstein and ten other intellectuals and scientists , including British philosopher Bertrand Russell , signed a manifesto highlighting the danger of nuclear weapons ."
"einstein","http://www.wikidata.org/entity/Q937","Person","renounced","renounce","his citizenship In January 1896 , with his father 's approval in the German Kingdom of Württemberg","his citizenship In January 1896 , with his father 's approval in the German Kingdom of Württemberg","Unknown","In January 1896 , with his father 's approval , Einstein renounced his citizenship in the German Kingdom of Württemberg to avoid military service ."
"einstein","http://www.wikidata.org/entity/Q937","Person","discarded","discard","the cosmological constant In each of these models","the cosmological constant In each of these models","Unknown","In each of these models , Einstein discarded the cosmological constant , claiming that it was `` in any case theoretically unsatisfactory '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","started teaching","start teach","himself calculus at 12","himself calculus at 12","Unknown","Einstein started teaching himself calculus at 12 , and as a 14-year-old he says he had `` mastered integral and differential calculus '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","supported","support","the Allies","the Allies","Unknown","Einstein supported the Allies but generally denounced the idea of nuclear weapons ."
"einstein","http://www.wikidata.org/entity/Q937","Person","giving","give","a treatment of the density variations in a fluid at its critical point","a treatment of the density variations in a fluid at its critical point","Unknown","Einstein returned to the problem of thermodynamic fluctuations , giving a treatment of the density variations in a fluid at its critical point ."
"einstein","http://www.wikidata.org/entity/Q937","Person","agreed","agree","to give Marić his future ( in the event","to give Marić his future ( in the event","Unknown","As part of the divorce settlement , Einstein agreed to give Marić his future ( in the event , 1921 ) Nobel Prize money ."
"einstein","http://www.wikidata.org/entity/Q937","Person","said","say","later","later","Unknown","As Einstein later said , the reason for the development of general relativity was that the preference of inertial motions within special relativity was unsatisfactory , while a theory which from the outset prefers no state of motion ( even accelerated ones ) should appear more satisfactory ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was awarded","be award","a Federal teaching diploma In 1900","a Federal teaching diploma In 1900","Unknown","In 1900 , Einstein passed the exams in Maths and Physics and was awarded a Federal teaching diploma ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was primarily affiliated","be primarily affiliate","with Ethical Culture groups in both the UK","with Ethical Culture groups in both the UK","Unknown","Einstein was primarily affiliated with non-religious humanist and Ethical Culture groups in both the UK and US ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was","be","that so well known in America that he would be stopped on the street by people","that so well known in America that he would be stopped on the street by people","Unknown","In the period before World War II , `` The New Yorker '' published a vignette in their `` The Talk of the Town '' feature saying that Einstein was so well known in America that he would be stopped on the street by people wanting him to explain `` that theory '' ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was called on","be call on","to give judgments on matters often unrelated to mathematics","to give judgments on matters often unrelated to mathematics","Unknown","Einstein offered and was called on to give judgments and opinions on matters often unrelated to theoretical physics or mathematics ."
"einstein","http://www.wikidata.org/entity/Q937","Person","published","publish","an article in `` Physikalische Zeitschrift the possibility of stimulated emission","an article in `` Physikalische Zeitschrift the possibility of stimulated emission","Unknown","In 1917 , at the height of his work on relativity , Einstein published an article in `` Physikalische Zeitschrift '' that proposed the possibility of stimulated emission , the physical process that makes possible the maser and the laser ."
"einstein","http://www.wikidata.org/entity/Q937","Person","predicted","predict","the phenomena of gravitational redshift In the same article","the phenomena of gravitational redshift In the same article","Unknown","In the same article , Einstein also predicted the phenomena of gravitational time dilation , gravitational redshift and deflection of light ."
"einstein","http://www.wikidata.org/entity/Q937","Person","published","publish","his own articles describing its implications","his own articles describing its implications","Unknown","Einstein also published his own articles describing the model and its implications , among them the Bose–Einstein condensate phenomenon that some particulates should appear at very low temperatures ."
"einstein","http://www.wikidata.org/entity/Q937","Person","felt","feel","that the waves of arriving Jews of the Aliyah could live alongside existing Arabs in Palestine","that the waves of arriving Jews of the Aliyah could live alongside existing Arabs in Palestine","Unknown","Einstein felt that the waves of arriving Jews of the Aliyah could live alongside existing Arabs in Palestine ."
"einstein","http://www.wikidata.org/entity/Q937","Person","replied","reply","No When asked if he believed in an afterlife","No When asked if he believed in an afterlife","Unknown","When asked if he believed in an afterlife , Einstein replied , `` No ."
"einstein","http://www.wikidata.org/entity/Q937","Person","married","marry","in January 1903","in January 1903","Unknown","Einstein and Marić married in January 1903 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","bequeathed","bequeath","his personal library to the Hebrew University of Jerusalem in Israel","his personal library to the Hebrew University of Jerusalem in Israel","Unknown","Einstein bequeathed his personal archives , library and intellectual assets to the Hebrew University of Jerusalem in Israel ."
"einstein","http://www.wikidata.org/entity/Q937","Person","adopted","adopt","Minkowski 's formalism in his 1915 general theory of relativity","Minkowski 's formalism in his 1915 general theory of relativity","Unknown","Einstein adopted Minkowski 's formalism in his 1915 general theory of relativity ."
"einstein","http://www.wikidata.org/entity/Q937","Person","declined","decline","the invitation","the invitation","Unknown","Schrödinger urged Einstein to add his name as co-author , although Einstein declined the invitation ."
"einstein","http://www.wikidata.org/entity/Q937","Person","became","become","confused about the gauge invariance in the theory While developing general relativity","confused about the gauge invariance in the theory While developing general relativity","Unknown","While developing general relativity , Einstein became confused about the gauge invariance in the theory ."
"einstein","http://www.wikidata.org/entity/Q937","Person","noted","note","that science was often inclined to do more harm than good During an address to Caltech 's students","that science was often inclined to do more harm than good During an address to Caltech 's students","Unknown","During an address to Caltech 's students , Einstein noted that science was often inclined to do more harm than good ."
"einstein","http://www.wikidata.org/entity/Q937","Person","introduced","introduce","a new term , the cosmological constant , to the field equations , in order As observational evidence for a dynamic universe was not known at the time","a new term , the cosmological constant , to the field equations , in order As observational evidence for a dynamic universe was not known at the time","Unknown","As observational evidence for a dynamic universe was not known at the time , Einstein introduced a new term , the cosmological constant , to the field equations , in order to allow the theory to predict a static universe ."
"einstein","http://www.wikidata.org/entity/Q937","Person","became","become","an American citizen in 1940","an American citizen in 1940","Unknown","Einstein became an American citizen in 1940 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","considered","consider","a steady-state model of the expanding universe many years before Bondi","a steady-state model of the expanding universe many years before Bondi","Unknown","It thus appears that Einstein considered a steady-state model of the expanding universe many years before Hoyle , Bondi and Gold ."
"einstein","http://www.wikidata.org/entity/Q937","Person","realized","realize","that the hole argument was mistaken After more than two years of intensive work","that the hole argument was mistaken After more than two years of intensive work","Unknown","After more than two years of intensive work , Einstein realized that the hole argument was mistaken and abandoned the theory in November 1915 ."
"einstein","http://www.wikidata.org/entity/Q937","Person","excelled at physics reaching ahead","excel at physic reach ahead","a mathematical level years of his peers","a mathematical level years of his peers","Unknown","Einstein excelled at math and physics from a young age , reaching a mathematical level years ahead of his peers ."
"einstein","http://www.wikidata.org/entity/Q937","Person","asked","ask","them to help bring Jewish scientists out of Germany","them to help bring Jewish scientists out of Germany","Unknown","Einstein asked them to help bring Jewish scientists out of Germany ."
"einstein","http://www.wikidata.org/entity/Q937","Person","agreed to give","agree to give","Marić his future ( in the event","Marić his future ( in the event","Unknown","As part of the divorce settlement , Einstein agreed to give Marić his future ( in the event , 1921 ) Nobel Prize money ."
"einstein","http://www.wikidata.org/entity/Q937","Person","was deeply impressed","be deeply impress","by Mahatma Gandhi","by Mahatma Gandhi","Unknown","Einstein was deeply impressed by Mahatma Gandhi , with whom he exchanged written letters ."
"einstein","http://www.wikidata.org/entity/Q937","Person","generally denounced","generally denounce","the idea of nuclear weapons","the idea of nuclear weapons","Unknown","Einstein supported the Allies but generally denounced the idea of nuclear weapons ."
"einstein","http://www.wikidata.org/entity/Q937","Person","contributed to these developments by linking","contribute to this development by link","them with the 1898 arguments","them with the 1898 arguments","Unknown","Einstein contributed to these developments by linking them with the 1898 arguments Wilhelm Wien had made ."
