document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
26564527,doctor,http://www.wikidata.org/entity/Q4618975,Profession,was,be,factor,http://www.wikidata.org/entity/Q323336,Profession,"The Doctor , as a rogue element existing outside of Time , was the only unpredictable factor in their universe , and was thus the only person who could stop them ."
396694,anderson,Anderson,PERSON,was born in,be bear in,indianapolis,Indianapolis,GPE,"Anderson was born in Indianapolis , Indiana , and grew up in Urbana , Illinois ."
14907770,einstein,http://www.wikidata.org/entity/Q937,Person,wrote,write,clynes,Clynes,PERSON,"He loved Clynes ' playing of Mozart and Schubert , calling Clynes "" a blessed artist "" ( "" Ein begnadeter Künstler "" ) In May 1953 Einstein wrote Clynes a personal letter by hand to help him in his forthcoming European tour ."
53736148,larry,Larry,PERSON,was born in,be bear in,montana,Montana,GPE,"Larry Heck was born in Havre , Montana ."
53621718,waid academy,Waid Academy,ORG,is in,be in,anstruther,Anstruther,GPE,"After moving to St Monans and by age 12 , her secondary educational experience occurred at Waid Academy in Anstruther , Fife ."
64205880,niebur,Niebur,PERSON,was,be,president,http://www.wikidata.org/entity/Q61061,Award,"While still a student , Niebur founded the Forum on Graduate Student Affairs of the American Physical Society and the National Doctoral Program Survey , and was president of the National Association of Graduate - Professional Students ."
44262280,schuenemeyer,Schuenemeyer,PERSON,is president of,be president of,colorado,Colorado,GPE,"John H ( Jack ) Schuenemeyer is President of Southwest Statistical Consulting , Cortez , Colorado ."
46192180,swarthmore college,Swarthmore College,ORG,awarded,award,honorary doctorate,http://www.wikidata.org/entity/Q11415564,Award,"When Swarthmore College awarded her an honorary doctorate in 2003 , the citation said that through articles and books , Lawrence 's work "" markedly strengthened the social and ethical awareness of the field and inspired in it deeper appreciation for the resilience of spirit at the heart of every child . """
15295549,consultant,http://www.wikidata.org/entity/Q5164591,Profession,is in,be in,medical oncology,Medical Oncology,ORG,"In 1979 , McVie became the Clinical Research Director at the Netherlands Cancer Institute , and Consultant in Medical Oncology at the Antoni van Leewenhoek hospital in Amsterdam ."
7732,xavier,Xavier,FAC,is killed by,be kill by,cable,Cable,PERSON,"In "" Ultimate X-Men "" # 78 , Xavier is apparently killed by Cable who was trying to prevent the horrible events in the future ."
412419,saturnyne,Saturnyne,PRODUCT,teleport,teleport,brian braddock,Brian Braddock,PERSON,"Saturnyne is able to teleport Brian Braddock to safety , leaving him as the Corps ' only survivor ."
60081563,jennifer elizabeth thorne,Jennifer Elizabeth Thorne,PERSON,is,be,ophthalmologist,http://www.wikidata.org/entity/Q12013238,Profession,Jennifer Elizabeth Thorne is an American ophthalmologist and epidemiologist .
7732,xavier,Xavier,FAC,meets,meet,magneto,Magneto,PERSON,"In a retcon of Grant Morrison 's storyline , there Xavier meets the "" real "" Magneto , who mysteriously survived Cassandra Nova 's assault ."
68631525,bacteriologist,http://www.wikidata.org/entity/Q15816836,Profession,do research at,do research at,walter reed army institute of research,Walter Reed Army Institute of Research,ORG,"Initially a bacteriologist at Garfield Memorial Hospital , she went on to do research at Walter Reed Army Institute of Research ."
2058370,doctor sivana,Doctor Sivana,PERSON,was defeated by,be defeat by,shazam,Shazam,PERSON,"When he and the Seven Deadly Sins fight Shazam and his now - powered foster siblings in the conflict , Doctor Sivana was defeated by Shazam and the Seven Deadly Sins are re-imprisoned ."
44408938,artsrun hovhannisyan,Artsrun Hovhannisyan,PERSON,participated as,participate as,consultant,http://www.wikidata.org/entity/Q15978655,Profession,"In 2008 Artsrun Hovhannisyan participated as a consultant in the works of the documentary "" Nelson Stepanyan "" authored by A. Margaryan ."
168473,constant,Constant,PERSON,was,be,french,French,NORP,"Henri - Benjamin Constant de Rebecque ( ; 25 October 1767 – 8 December 1830 ) , or simply Benjamin Constant , was a Swiss - French political thinker , activist and writer on political theory and religion ."
57451074,miller,Miller,PERSON,was appointed,be appoint,position,http://www.wikidata.org/entity/Q11488158,Award,""" In 1948 , when the National Health Service was created , Miller was appointed as a consultant to the Royal Victoria Infirmary and Newcastle General Hospital , a position he held until 1974 , when he retired ."
45429388,moore,Moore,PERSON,was,be,american,American,NORP,"Willie Hobbs Moore ( May 23 , 1934 – March 14 , 1994 ) was an American physicist and engineer ."
56613266,sloan,Sloan,PERSON,was married to,be marry to,william m. rowland,William M. Rowland,PERSON,"Sloan was married to William M. Rowland who was a private - practicing ophthalmologist in Baltimore , Maryland ."
61223616,tahmasib hossein ajdarov,http://www.wikidata.org/entity/Q64607858,Person,was awarded with,be award with,degree,degree,WORK_OF_ART,Tahmasib Hossein Ajdarov was awarded with the degree of Doctor of Economics under the Decree Dated 2002 of the Supreme Attestation Commission of Ukraine .
756418,luzhkov,Luzhkov,PERSON,has,have,80th birthday,80th birthday,DATE,"On 21 September 2016 , Luzhkov 's 80th birthday , Russian President Vladimir Putin signed a decree awarding him the Order of Merit of the Fatherland , 4th degree "" for active public work "" ."
58755477,getzowa,Getzowa,PERSON,also asked,also ask,chaim weizmann,Chaim Weizmann,PERSON,"Getzowa , reluctantly , also asked Chaim Weizmann for support , as it was he who was involved in founding a Jewish university in Jerusalem ."
2058370,shazam,Shazam,WORK_OF_ART,rejects,reject,sivana,Sivana,PERSON,Shazam rejects Sivana when he proves easily corrupted by the temptation of demons called the Seven Deadly Sins .
53688917,santosh gajanan honavar,Santosh Gajanan Honavar,PERSON,director at,director at,centre for sight,Centre for Sight,ORG,"Santosh Gajanan Honavar ( born 28 March ) is a renowned Indian ophthalmologist and is currently the editor of the "" Indian Journal of Ophthalmology "" and "" Indian Journal of Ophthalmology - Case Reports "" , the official journals of the All India Ophthalmological Society ; Director , Medical Services ( Centre for Sight Group ) ; Director , Department of Ocular Oncology and Oculoplasty at "" Centre for Sight "" , Hyderabad ; and Director , National Retinoblastoma Foundation ."
59813612,nippold,Nippold,ORG,served as,serve as,editor,http://www.wikidata.org/entity/Q7042855,Profession,"Nippold served as Editor of the journal "" Language , Speech , and Hearing Services in Schools "" from 2012 – 2016 "" . """
61037141,taiwan,http://www.wikidata.org/entity/Q865,Country,in university is,in university be,academia sinica,Academia Sinica,ORG,"Yang has also received research fellowships from the University of Michigan , University of Chicago , Peking University , Academia Sinica in Taiwan , Institute for Advanced Study at Princeton , Center for the Study of World Religions at Harvard University , Fudan University in Shanghai , Asia Research Institute of the National University of Singapore , and the Max Planck Institute for the Study of Religious and Ethnic Diversity in Göettingen , Germany ."
47193960,members,http://www.wikidata.org/entity/Q59820617,Award,include,include,neuropathologists,http://www.wikidata.org/entity/Q15839237,Profession,"Members of the group include neurologists , neurosurgeons , clinical oncologists , radiologists , neuropathologists from Edinburgh and Tayside ."
36399133,touloukian,Touloukian,PERSON,conceived,conceive,thermophysical properties research center,Thermophysical Properties Research Center,ORG,Touloukian singlehandedly conceived and established the Thermophysical Properties Research Center ( TPRC ) at Purdue University in 1957 .
39848423,gennady volkov,http://www.wikidata.org/entity/Q13634219,Person,is,be,member,http://www.wikidata.org/entity/Q59820617,Award,Gennady Volkov is a member of Lomonosov Moscow State University Dissertation Councils : D 501.001.99 ( at the Faculty of Law ) and D501 .001.08 ( at the Faculty of Economics ) .
57074877,vladimir vasilyevich bolotin,http://www.wikidata.org/entity/Q4090882,Person,was,be,physicist,http://www.wikidata.org/entity/Q169470,Profession,"Vladimir Vasilyevich Bolotin ( ; March 29 , 1926 in Tambov – May 28 , 2008 in Moscow ) was a Soviet and Russian physicist in the field of solid mechanics , Doctor of Sciences , Distinguished Professor at the Moscow Power Engineering Institute , Academician of the Russian Academy of Sciences ( since 1992 ) , Academician of the [ [ Russian Academy of Architecture and Construction Sciences ] ] ( since 1993 ) , Honorary Member of the [ [ Russian Academy of Engineering ] ] , Foreign Member of the United States [ [ National Academy of Engineering ] ] ( since 1996 ) ."
598995,godwin,Godwin,ORG,served to,serve to,director,http://www.wikidata.org/entity/Q2493761,Profession,"Godwin also served as the Assistant to the Director for Exploration , Flight Crew Operations Directorate at the Johnson Space Center ."
49280323,farmer,http://www.wikidata.org/entity/Q3796984,Profession,also relative,also relative,entrepreneur,http://www.wikidata.org/entity/Q10501288,Profession,"Her mother was Thirza Newton , and her father was Isaac Newton Jr. , originally of Goshen , Connecticut and later a farmer and entrepreneur in East Bloomfield , New York who was also a distant relative of Isaac Newton ."
51624401,isabella thoburn college,Isabella Thoburn College,FAC,is in,be in,lucknow,Lucknow,GPE,"Lilavati Singh ( 14 December 1868 – 9 May 1909 ) also seen as Lilivati Singh , was an Indian educator , professor of literature and philosophy at Isabella Thoburn College in Lucknow ."
1839695,marketing,http://www.wikidata.org/entity/Q1900657,Profession,made according,make accord,director,http://www.wikidata.org/entity/Q5280518,Profession,""" According to the director , "" the marketing made the film a money - maker ."
2062757,tegan,Tegan,PERSON,gather around,gather around,doctor,http://www.wikidata.org/entity/Q96633923,Award,"Adric , Nyssa , and Tegan gather around the mortally wounded Doctor and call out his name ."
20057396,daniel,Daniel,PERSON,known as,know as,scholar,http://www.wikidata.org/entity/Q2248623,Profession,"Daniel of Moscopole or Daniil of Moscopole ( 1754 – 1825 ; , "" Daniil Moschopolitis "" ; ) , also known as Mihali Adami Hagi ( ) , was an Aromanian scholar from Moscopole and student of Theodoros Kavalliotis , an 18th / 19th - century professor and director of New Academy of Moscopole ."
7732,xavier,Xavier,FAC,reformed,reform,x-men,X-Men,EVENT,Xavier reformed the X-Men upon return as the Headmaster of the Xavier Institute .
1832144,factor,http://www.wikidata.org/entity/Q56599002,Profession,causing,cause,spengler,Spengler,PERSON,Age is the largest factor causing Spengler to having transition from active ghost hunting to a mentorship role ; in one episode where the original Ghostbusters guest starred on an episode the audience clearly sees middle adulthood has affected the speed and weakened the stamina of the original Ghostbusters .
18571,leon theremin,Leon Theremin,PERSON,was born in,be bear in,russian empire,Russian Empire,GPE,"Leon Theremin was born in Saint Petersburg , Russian Empire in 1896 ."
53195613,eastman,Eastman,PERSON,retired as,retire as,director,http://www.wikidata.org/entity/Q3455803,Profession,In 2006 Eastman retired as Director of the ICPMR and his concurrent roles as the Director Western Area Pathology Service ( 1993 – 2006 ) and Government Analyst and Director Division of Analytical Laboratories ( 1997 – 2006 ) .
152687,santos dumont,Santos Dumont,GPE,bought lot in,buy lot in,brazil,Brazil,GPE,"In Brazil , in 1918 , Santos - Dumont bought a small lot on the side of a hill in the town of Petropolis in the Serra Fluminense mountains , and in 1918 built a small house there filled with imaginative mechanical devices , including an alcohol - heated shower of his own design ."
27936,harry,Harry,PERSON,become,become,norman,http://www.wikidata.org/entity/Q33850,Language,"Spider - Man also cautions Harry that killing Norman will cause Harry to "" become the son Norman always wanted "" ."
47497,doctor doom,http://www.wikidata.org/entity/Q3336797,Person,later defends latveria from,later defend latveria from,avengers,Avengers,WORK_OF_ART,"Doctor Doom later defends Latveria from the Mighty Avengers , following a revelation that it was one of Doom 's satellites that carried the ' Venom Virus ' released in New York City ( which was actually hacked by an enemy of Doom ) ."
67063392,kilbourn,Kilbourn,PERSON,attended,attend,willamette university,Willamette University,ORG,Kilbourn attended Willamette University from 1954 to 1957 before transferring to the University of Oregon Medical School to finish her B.S. degree in general science 1958 .
33550580,hwang,Hwang,PERSON,became in,become in,boston,Boston,GPE,"While in Boston , Hwang first became interested in scuba diving , stemming from her fascination with Jacques Cousteau ’s work ."
174311,thompson,Thompson,ORG,was,be,inventor,http://www.wikidata.org/entity/Q205375,Profession,"Thompson was an active and prolific inventor , developing improvements for chimneys , fireplaces and industrial furnaces , as well as inventing the double boiler , a kitchen range , and a drip coffeepot ."
9442124,tigerstedt,Tigerstedt,PERSON,once returned to,once return to,finland,http://www.wikidata.org/entity/Q33,Country,"After another unsuccessful business venture , Tigerstedt once more returned to Finland ."
18436744,christensen,Christensen,PERSON,served as,serve as,director,http://www.wikidata.org/entity/Q3387717,Profession,"At Georgia Tech , Christensen served as the founding director of the Institute for Robotics and Intelligent Machines ( IRIM@GT ) and the KUKA Chair of Robotics ."
56064277,lindberg,Lindberg,PERSON,visited to,visit to,university,http://www.wikidata.org/entity/Q917874,Language,"Although travelling abroad in the 1920s was expensive , slow and tedious , Lindberg visited in 1920 to the University of Freiburg , Germany , where he practiced science at its Department of Ophthalmology for one year and took part in clinical work under the guidance of Axenfeld ."
26266730,nick valentino,Nick Valentino,PERSON,described,describe,cortex,Cortex,PERSON,"Nick Valentino of "" GameZone "" described Cortex as "" nutty in the best possible way "" , while Andrew Reiner of "" Game Informer "" admitted that "" turning Cortex into a cross-dressing lunatic brought about a few chuckles "" ."
250256,apgar,Apgar,PERSON,was,be,lecturer,http://www.wikidata.org/entity/Q9379869,Profession,"Apgar was also a lecturer ( 1965 – 1971 ) and then clinical professor ( 1971 – 1974 ) of pediatrics at Cornell University School of Medicine , where she taught teratology ( the study of birth defects ) ."
720155,manhattan,Manhattan,GPE,meets,meet,superman,Superman,PERSON,"After arriving on Earth , Manhattan meets Superman in person during Black Adam 's invasion on the White House , with Ozymandias watching ."
46725,erasmus,Erasmus,PERSON,instanced,instance,arion,Arion,WORK_OF_ART,"Erasmus instanced Arion as one of the traditional poet 's topics that sound like "" historia "" rather than "" fabulae "" , though he misremembered that Augustine had taken the Arion story to be historical ."
4427370,laura mersini,Laura Mersini,PERSON,was born in,be bear in,albania,Albania,GPE,"Laura Mersini was born in Tirana , Albania , as a daughter of the mathematician and eminent economist Nexhat Mersini ."
16559,jean grey,http://www.wikidata.org/entity/Q108366195,Person,called out from,call out from,krakoa,Krakoa,PRODUCT,"As Maya , Jean Grey called out to her from Krakoa with a word of advice ."
36450041,officials,http://www.wikidata.org/entity/Q716711,Profession,took oath to,take oath to,d'auvergne,D'Auvergne,GPE,"The officials of the Duchy took an oath to d'Auvergne as the 8th "" Duc de Bouillon "" and he was formally declared Prince of Bouillon ."
26266730,cortex,Cortex,ORG,is confronted by,be confront by,crash,Crash,PRODUCT,"Cortex is eventually confronted and defeated by Crash , who escapes with Tawna on Cortex 's airship ."
1528421,steve trevor,Steve Trevor,PERSON,later tracked,later track,giganta,Giganta,GPE,"Later , Wonder Woman and Steve Trevor tracked Giganta down to a Los Angeles museum ."
18598148,clarke,Clarke,PERSON,briefly worked as,briefly work as,editor,http://www.wikidata.org/entity/Q7042855,Profession,"Along with his writing , Clarke briefly worked as assistant editor of "" Science Abstracts "" ( 1949 ) before devoting himself in 1951 to full - time writing ."
60269607,cynthia gail baum,http://www.wikidata.org/entity/Q62109732,Person,is,be,clinical psychologist,http://www.wikidata.org/entity/Q1113899,Profession,Cynthia Gail Baum is an American clinical psychologist and academic administrator serving as provost and vice president for academic affairs at Thomas Edison State University .
47497,doctor doom,Doctor Doom,WORK_OF_ART,became,become,member,http://www.wikidata.org/entity/Q59820617,Award,"In the aftermath of the Secret Invasion and the start of the "" Dark Reign "" storyline , Doctor Doom became a member of the Cabal alongside Norman Osborn , Emma Frost , Namor , Loki 's female form , and the Hood , intending to seek revenge on the world for falsely ruining his reputation ."
63742953,hendy,Hendy,ORG,went at,go at,industrial research limited,Industrial Research Limited,ORG,"After completing his PhD , Hendy went to work at Industrial Research Limited in Lower Hutt on a New Zealand Science and Technology post-doctoral fellowship ."
19831,thatcher,Thatcher,PERSON,removed as,remove as,secretary,http://www.wikidata.org/entity/Q80687,Profession,"In July 1989 , Thatcher removed Geoffrey Howe as foreign secretary after he and Lawson had forced her to agree to a plan for Britain to join the European Exchange Rate Mechanism ( ERM ) ."
56722951,illingworth,Illingworth,PERSON,was known,be know,responsible,http://www.wikidata.org/entity/Q3933467,Profession,Illingworth was principally known for being largely responsible for introducing the science and practice of paediatricians to the UK in the early to mid-1940s .
7078321,helfand,Helfand,GPE,joined,join,quest university canada,Quest University Canada,ORG,"Helfand joined Quest University Canada in British Columbia , Canada , as a Visiting Tutor in 2007 ."
57426599,parliament,Parliament,ORG,sensed evil within,sense evil within,bolland,Bolland,GPE,"The Parliament sensed the evil within Bolland , and it shocked the Swamp Thing out of his hypnosis ."
56028989,degree,http://www.wikidata.org/entity/Q6008527,Award,is in,be in,operations research,Operations Research,ORG,"After getting his master 's degrees in Mathematics and Physics from the University of the Punjab , in 1981 he got another degree in Operations Research from the University of Birmingham ."
4031,fuller,Fuller,ORG,was,be,american,American,NORP,"Richard Buckminster Fuller ( ; July 12 , 1895 – July 1 , 1983 ) was an American architect , systems theorist , author , designer , inventor , and futurist ."
31600984,elfving,Elfving,ORG,acted at,act at,university of helsinki,University of Helsinki,ORG,"At the University of Helsinki from 1964 to 1975 , Elfving acted as the "" inspector "" of the Åbo Nation , a Swedish - speaking "" nation "" at the University of Helsinki ."
219413,elders,Elders,ORG,was born minnie lee jones in,be bear minnie lee jones in,arkansas,Arkansas,GPE,"Elders was born Minnie Lee Jones in Schaal , Arkansas , to a poor , farm sharecropping family , and was the eldest of eight children , and valedictorian of her school class ."
530812,abulafia,Abulafia,GPE,of,of,kabbalah,Kabbalah,PERSON,This controversy was one of the principal reasons for the exclusion of Abulafia ’s Kabbalah from the Spanish schools .
49828,von guericke,Von Guericke,ORG,was very pious man in,be very pious man in,tradition,http://www.wikidata.org/entity/Q109335991,Belief,Von Guericke was a very pious man in the Dionysian tradition and attributed the vacuum of space to the creations and designs of an infinite divinity .
1343919,rocha e silva,Rocha e Silva,PERSON,won,win,fellowship,http://www.wikidata.org/entity/Q1404101,Award,"From 1940 to 1941 , Rocha e Silva won a fellowship from the John Simon Guggenheim Memorial Foundation to go to London , England , where he studied and worked with Heinz Schild at the University College London ."
65084377,michael gordon ritchie,Michael Gordon Ritchie,PERSON,is biologist at,be biologist at,university of st andrews,http://www.wikidata.org/entity/Q216273,Language,Michael Gordon Ritchie is a British evolutionary biologist and professor at the University of St Andrews .
7732,xavier,Xavier,FAC,drives,drive,sinister,Sinister,PERSON,"As Sebastian Shaw and Gambit destroy Sinister 's Cronus Machine , the device that he used to transfer his consciousness into new hosts , Xavier drives Sinister out of his body permanently ."
1782185,jurjani,Jurjani,PERSON,continued as,continue as,court physician,http://www.wikidata.org/entity/Q109934302,Profession,"Jurjani continued as court physician to Khwarazm ' Shah Qutb al - Din 's son and successor , Ala al - Din Atsiz , until at some unspecified time he moved to the city of Merv , the capital of the rival Seljuq Sultan Sanjar ( ruled 1118 – 1157 ) , where he died nearly at 100 lunar years of age ."
21340558,grunauer,Grunauer,GPE,lived in,live in,germany,http://www.wikidata.org/entity/Q183,Country,"From 1994 until his death , Grunauer lived in Germany , Kaiserslautern ."
206211,summers,Summers,ORG,became,become,professor,http://www.wikidata.org/entity/Q37226,Profession,"Born in New Haven , Connecticut , Summers became a professor of economics at Harvard University in 1983 ."
48140306,channing,Channing,PERSON,was,be,american,American,NORP,"William Francis Channing ( February 22 , 1820 – March 20 , 1901 ) was an American activist , electrical researcher , scientist , physician , and inventor ."
7732,xavier,Xavier,PRODUCT,are in,be in,krakoa,Krakoa,ORG,"Two days after the U.N. vote , Xavier , Magneto , and Wolverine are in Krakoa waiting besides several portals ."
412419,brian,Brian,PERSON,afterwards travels to,afterwards travel to,america,http://www.wikidata.org/entity/Q30,Country,"Soon afterwards , Brian travels to America to study ."
58755477,getzowa,Getzowa,ORG,asked,ask,chaim weizmann,Chaim Weizmann,PERSON,"Getzowa , reluctantly , also asked Chaim Weizmann for support , as it was he who was involved in founding a Jewish university in Jerusalem ."
40935870,schmieder,Schmieder,PERSON,is,be,american,American,NORP,"Robert William Schmieder ( born July 10 , 1941 ) is an American scientist and explorer ."
1832135,ghostbusters,Ghostbusters,FAC,assist in,assist in,gozer,Gozer,PERSON,Phoebe 's phone call ultimately prompts Ray and the original Ghostbusters to travel to Summerville to assist in battling Gozer .
53082842,gosden,Gosden,ORG,professor at,professor at,leeds school of medicine,Leeds School of Medicine,ORG,"Gosden was a lecturer in physiology at the University of Edinburgh Medical School from 1976 to 1994 , a professor of reproductive sciences at Leeds School of Medicine from 1994 to 1999 , and scientific director of reproductive biology at McGill University Health Centre from 1999 to 2001 ."
53834425,stuart arthur kornfeld,Stuart Arthur Kornfeld,PERSON,is,be,professor,http://www.wikidata.org/entity/Q37226,Profession,Stuart Arthur Kornfeld is a professor of medicine at Washington University in St. Louis and researcher in glycobiology .
61408388,brown,Brown,PERSON,is,be,author,http://www.wikidata.org/entity/Q36180,Profession,Brown is the author of several books .
57426599,swamp thing,http://www.wikidata.org/entity/Q54422296,Person,travels to,travel to,brazil,Brazil,GPE,"The Swamp Thing travels to Brazil , where he meets the Parliament of Trees ."
