document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
6733,burkina faso,Burkina Faso,GPE,have opted for,have opt for,user fee exemption policies,user fee exemption policies,Unknown,"During the last ten years , Burkina Faso , Mali and Niger have opted for selective user fee exemption policies , while remaining within the general framework of cost recovery ."
1226,spain,Spain,GPE,is second most important country in,be second most important country in,terms,terms,Unknown,"In the case of Wind Energy , and in terms of production , Spain is the second most important country at European level and the third most important country at global level ."
2403,spain,Spain,GPE,is coupled with,be couple with,hungary,hungary,Unknown,"Spain is coupled with Hungary , & Portugal coupled with Romania in order to address the question of variations in popular mobilization ."
9936,wood,Wood,PERSON,experienced aids epidemic in,experience aids epidemic in,san francisco,san francisco,Unknown,"While in San Francisco , Wood experienced the AIDS epidemic which caused him to return to Atlanta ."
9931,canada,Canada,GPE,improve,improve,its relationship with aboriginal peoples,its relationship with aboriginal peoples,Unknown,This essay explores the various facets of the TRC in order to demonstrate that much more needs to be done if Canada wishes to improve its relationship with Aboriginal peoples .
4667,trump,Trump,PERSON,experienced,experience,period of mixed fortune,period of mixed fortune,Unknown,"Beginning as a real estate entrepreneur in the 1970s and 1980s , Trump experienced a period of mixed fortune in the 1990s , before eventually becoming a popular celebrity via the reality TV show The Apprentice ."
7790,tuv,TuV,ORG,were,be,insensitive to alcohols,insensitive to alcohols,Unknown,TuV and AiV were relatively insensitive to alcohols .
3828,democrats,Democrats,NORP,first are widely considered,first be widely consider,party inclined,party inclined,Unknown,"First , Democrats are widely considered the party most inclined to care about Africa & the most willing to spend resources on assistance to the continent ."
1233,coates,Coates,PERSON,framework for,framework for,understanding race,understanding race,Unknown,"In his trademark style -- a mix of lyrical personal narrative , reimagined history , essayistic argument , and reportage -- Coates provides readers a thrillingly illuminating new framework for understanding race : its history , our contemporary dilemma , and where we go from here "" --"
7265,rich,Rich,PERSON,has,have,attention,attention,Unknown,"Finally , the author approaches Fatal Interview as a work that foregrounds the significance of women 's bonding , and argues that it was precisely this aspect that caught Rich 's attention and helped the younger poet develop her feminist consciousness ."
3373,laos,Laos,GPE,is moving forward with,be move forward with,redd schemes,redd schemes,Unknown,How Laos is moving forward with REDD + schemes .
1580,civil war,Q8465,War,intensified during,intensify during,period,period,Unknown,Both working - class struggles and civil war intensified during this period and conditioned each other in complex ways .
7048,thailand,Thailand,GPE,is experiencing,be experience,scale immigration,scale immigration,Unknown,The segmentation of its labour market explains why Thailand is experiencing large - scale immigration and a simultaneous emigration of low - skilled workers .
1036,supreme court,Supreme Court,ORG,of,of,caseload,caseload,Unknown,Media Coverage of the Supreme Court 's Caseload .
826,conflicts,Q185407,War,have had,have have,only impact on polity,only impact on polity,Unknown,In fact conflicts over race have had only an ad hoc impact on the polity .
7681,commission,Commission,ORG,also promotes,also promote,development of insurance in emerging markets,development of insurance in emerging markets,Unknown,"The Commission also promotes the development of insurance in the emerging markets , most notably in Central Europe and the CIS , and Latin America"
2952,croatia,Croatia,GPE,yet come up with,yet come up with,interpretation of its position within integrational policy compatible with its position as independent state,interpretation of its position within integrational policy compatible with its position as independent state,Unknown,The conclusion is that Croatia is yet to come up with the economic & social interpretation of its position within the European integrational policy compatible with its new position as an independent & sovereign state .
913,commission,Commission,ORG,third also performs,third also perform,function as policy maker epitomized,function as policy maker epitomized,Unknown,"Third , the Commission also performs an informal function as policy - maker , epitomized by the expanding Commission preference for the use of soft law & other non-binding measures ."
4597,pakistan,Pakistan,GPE,in,in,legal system,legal system,Unknown,"What must be changed in Pakistan 's legal system , but how to succeed ?"
3040,new deal,New Deal,GPE,be seen as,be see as,revolution et al,revolution et al,Unknown,"However , each takes a different viewpoint , with Ackerman arguing that the New Deal should be seen as a constitutional revolution & Brinkley et al describing New Deal policies as consistent with contemporary constitutionalism ."
2952,croatia,Croatia,GPE,yet come up with,yet come up with,economic interpretation of its position within european integrational policy compatible with its new position as state,economic interpretation of its position within european integrational policy compatible with its new position as state,Unknown,The conclusion is that Croatia is yet to come up with the economic & social interpretation of its position within the European integrational policy compatible with its new position as an independent & sovereign state .
913,commission,Commission,ORG,is,be,responsible for much with council deciding on framework,responsible for much with council deciding on framework,Unknown,"Thus , the Commission is responsible for much of the specific content of legislative acts , with the Council & Parliament deciding on the general framework ."
8312,jiu valley miners,Jiu Valley Miners,ORG,having,have,organizational resources,organizational resources,Unknown,"Having abundant organizational resources , influential allies , and sharing a special collective identity rooted in a tradition of militancy , Jiu Valley miners could achieve a high degree of mobilization , use noninstitutionalized confrontational tactics , and be victorious ."
1576,civil rights,Civil Rights,ORG,examines,examine,dynamic relationships between,dynamic relationships between,Unknown,Civil Rights and Beyond examines the dynamic relationships between African American and Latino / a activists in the United States from the 1930s to the present day .
3535,john king fairbank,John King Fairbank,PERSON,pointed out as,point out as,1968,1968,Unknown,"For despite the longstanding efforts that have been put into the writing of mission history , the study of the cultural significance of the Anglophone missionary in China is a much more recent phenomenon , even though John King Fairbank pointed out the value of missionary writings in his presidential address to the American Historical Association as long ago as 1968 , and now even novelists like Sid Smith ( in his 2003 Picador work A House by the River ) are beginning to explore the issue of cross-cultural understanding through the Chinese missionary experience.For despite the subtitle , the focus of this study is very much on missionary reactions to their physical translocation to China during the 19th and 20th centuries rather than to any reflective analysis that they subsequently produced concerning the beliefs and practices that they encountered ."
8167,islam,Islam,NORP,is,be,how represented in relation to principles in comparison,how represented in relation to principles in comparison,Unknown,"This article attempts to examine religion , particularly Islam , as an emergent type of corporate ethnicity in France and Germany and how Islam is represented and recognized in relation to the established principles governing the interaction of church and state both in the histories of each country and in comparison to the United States ."
4331,buddhism,Buddhism,ORG,explores,explore,unique historical elements,unique historical elements,Unknown,""" Buddhism in Mongolia explores the unique historical and cultural elements of Mongolian Buddhism while challenging its stereotyped image as a mere replica of Tibetan Buddhism ."
4583,directive,Directive,ORG,even provides,even provide,sanctions failure comply with obligations,sanctions failure comply with obligations,Unknown,"The analysis of the Memer States legal obligations as well as the the degree of their discretion ( freedom of action ) , showed that the Directive have a high degree of obligation and even provides certain sanctions for failure to comply with these obligations , hovewer it gives broad opportunities for the freedom of action to the Member States to implement their obligations under the Directive ."
2706,berlin,Berlin,GPE,has,have,in recent years has acclaimed for creative enactment of alternative imaginaries,in recent years has acclaimed for creative enactment of alternative imaginaries,Unknown,"In recent years , Berlin has been widely acclaimed for the creative enactment of alternative urban imaginaries ."
10001,ngo dinh diem,Ngo Dinh Diem,PERSON,was,be,as leader hailed by some as miracle man,as leader hailed by some as miracle man,Unknown,""" As leader of South Vietnam from 1954 to 1963 , Ngo Dinh Diem was hailed by some as a "" miracle man "" who had saved his country from communism ."
9298,burns weston,Burns Weston,PERSON,died unexpectedly in,die unexpectedly in,his eighty first year,his eighty first year,Unknown,"Burns Weston , a member of the Board of Editors of thisJournalfrom 1974 to 1999 , and an Honorary Editor thereafter , died unexpectedly on October 28 , 2015 , late in his eighty - first year , in Iowa City , Iowa ."
7854,u.s. epa,U.S. EPA,ORG,is,be,body under proposition 65 for identification of chemicals,body under proposition 65 for identification of chemicals,Unknown,"U.S. EPA is an authoritative body under Proposition 65 for identification of chemicals as causing reproductive toxicity ( Title 22 , California Code of Regulations , Section 12306 ( 22 CCR 12306 ) ) ."
6581,america,America,GPE,china,china,free world,free world,Unknown,"In this book , notably free of partisan posturing and inflammatory rhetoric , renowned globalization and Asia expert Clyde Prestowitz describes the key challenges posed by China and the strategies America and the Free World must adopt to meet them ."
9131,hia,HIA,ORG,may,may,may step in journey towards hia as linked device,may step in journey towards hia as linked device,Unknown,Coupling HIA with SEA may thus be the next step forward in a longer journey towards institutionalizing HIA as an independent policy - linked device .
8598,lebanon,Lebanon,GPE,provides,provide,insight into mechanisms of military coups in world,insight into mechanisms of military coups in world,Unknown,""" "" Lebanon provides a unique insight into the mechanisms of military coups in the Arab world and will be of interest to students and researchers of the history and politics of the Middle East ."
9516,st. paul,St. Paul,PERSON,is in,be in,amply evidence in text of romans,amply evidence in text of romans,Unknown,"The structure of Jewish belief that confronted St. Paul and his contemporaries had given rise to certain jarring paradoxes that St. Paul , with his Rabbinically trained mind that is amply in evidence in the text of Romans , sought to resolve ."
2466,ben bagdikian,Ben Bagdikian,PERSON,examines,examine,effect on mass media,effect on mass media,Unknown,"In this critique of corporate media control , Ben Bagdikian examines the effect of corporate ownership and advertising on mass media in the United States ."
5069,surat,Surat,ORG,was,be,large city,large city,Unknown,"During the second half of the eighteenth century , Surat was still a large city and an important centre of trade ."
2801,eqa,EQA,ORG,compares,compare,laboratory 's output,laboratory 's output,Unknown,EQA compares a laboratory 's output with a fixed standard both for genotyping and reporting of the results to the referring physicians .
7036,italy,Italy,GPE,waged,wage,campaign,campaign,Unknown,"By using statistical data on the presence of aliens in Italy , official documents , and the nationalist press , it shows that Italy waged a twofold campaign against an often imaginary enemy ."
4221,china,China,GPE,is,be,thus attracted by possibility of additional ways of its leverage over decisions for instance,thus attracted by possibility of additional ways of its leverage over decisions for instance,Unknown,"China is thus attracted by the possibility of additional ways of pragmatically increasing its leverage over global decisions , for instance through regional financial cooperation in Asia ."
2302,sanmao,Sanmao,NORP,is,be,after years still recognizable visual icon in china today,after years still recognizable visual icon in china today,Unknown,"After years of wars and dramatic political changes , Sanmao is still a recognizable visual icon in China today , and his lasting popularity makes him an interesting case - study for understanding the development of cartoon art and the political deployment of the image of the ' child ' in China over the twentieth century ."
5565,montesquieu,Montesquieu,PERSON,of,of,typology,typology,Unknown,The understanding of Montesquieu 's typology is made no easier when he assures his readers that the most important political dichotomy is that between despotism and all other regimes .
4533,party,Party,ORG,most damaging result for,most damaging result for,movement of soviet disputethe end,movement of soviet disputethe end,Unknown,The feuds that have riven that Party since then illustrate the most damaging result for the Communist movement of the Sino - Soviet disputethe end of the era of unique ideological authority .
1014,walker,Walker,PERSON,reflect critically on,reflect critically on,his 35 year career as pop avatar in post-war to australian popular culture industries,his 35 year career as pop avatar in post-war to australian popular culture industries,Unknown,"The interviewers invited Walker to reflect critically on his 35 - year "" career "" as pop avatar , independent writer and critic in the post-war to post-modern Australian popular culture industries ."
1746,dennis schulting,Dennis Schulting,PERSON,offers,offer,thoroughgoing analytic account,thoroughgoing analytic account,Unknown,"Dennis Schulting offers a thoroughgoing , analytic account of the first half of the Transcendental Deduction of the Categories in the B - edition of Kant 's Critique of Pure Reason that is different from existing interpretations in at least one important aspect : its central claim is that each of the 12 categories is wholly derivable from the principle of apperception , which goes against the current view that the Deduction is not a proof in a strict philosophical sense and the standard reading that in the Deduction Kant only gives an account of the global applicability of the categories to experience ."
6368,eu,EU,ORG,aspires along,aspire along,oecd countries,oecd countries,Unknown,"Along with several other OECD countries , the EU aspires to maintain a leading role in the development of new biotechnologies .3 The policies regulat - ing this sector , most particularly in the area of agri - biotechnology , vary sig - nicantly from country to country ."
4115,ft,FT,ORG,collectively had,collectively have,greater fascicle elongation,greater fascicle elongation,Unknown,"Collectively , FT had greater fascicle elongation at the medial and distal part of GM and greater MTJ displacement during stretching than FNT of similar age ."
7792,half,half,CARDINAL,was on,be on,security related projects,security related projects,Unknown,"Based on project descriptions , we find out that half of the spending was on IT security - related projects ."
7359,israel,Israel,GPE,has,have,incentive,incentive,Unknown,"More than twenty years of negotiations have shown that Israel , as the stronger party , which benefits from its occupation of Palestinian land , has little incentive to reach a just solution ."
1139,sontag,Sontag,PERSON,is surprisingly sanguine given,be surprisingly sanguine give,this,this,Unknown,"Given this , Sontag is perhaps surprisingly sanguine about the genuineness of war photography in the contemporary period ."
6975,one,one,CARDINAL,survey of,survey of,teenage smoking behavior,teenage smoking behavior,Unknown,"The Global Youth Tobacco Survey ( GYTS ) , supported by the US Centers for Disease Prevention and Control and the World Health Organization , was carried out in Kiev , in the Ukraine in 1999 , one of the first of many countries to implement this standardized school - based survey of teenage smoking behavior , attitudes and knowledge ."
7296,linux,Linux,ORG,is registered trademark of,be register trademark of,linus torvalds,linus torvalds,Unknown,Linux is the registered trademark of Linus Torvalds in the United States and other countries .
6570,jacobo varela,Jacobo Varela,PERSON,was extended during,be extend during,administrations of jose batlle y ordonez,administrations of jose batlle y ordonez,Unknown,"Uruguay 's late nineteenth - and early twentieth - century economic modernisation and political institutionalisation were accompanied by the education reform led by Jose Pedro and Jacobo Varela , which was extended to the whole country during the administrations of Jose Batlle y Ordonez ."
5347,islam,Islam,ORG,is on,be on,ascendant,ascendant,Unknown,It is commonly observed that the economic position of women seems particularly precarious in countries where political Islam is on the ascendant .
8306,chaldeans,Chaldeans,NORP,are in,be in,strong contrast to islamic discourses associated with contemporary eastern majorities,strong contrast to islamic discourses associated with contemporary eastern majorities,Unknown,"The Chaldeans are in strong contrast to the Islamic and Arab discourses associated with the contemporary Middle Eastern and Iraqi ethno - religious majorities ( Sunni and Shiite Arabs and Kurds ) and far more closely related to the Christian West , particularly of the United States ."
4074,council,Council,ORG,submitted on,submit on,annual reports except that on administration of samoa for year ending december 31 1952,annual reports except that on administration of samoa for year ending december 31 1952,Unknown,"Also before the Council were observations submitted by UNESCO on all these annual reports except that on the administration of Western Samoa for the year ending December 31 , 1952 ."
8535,japan,Japan,GPE,has developed,have develop,security policy,security policy,Unknown,"Japan has developed a new security policy against China in East China Sea , which has increased tension in that region ."
4140,mif,MIF,ORG,reverse,reverse,effects in murine antigen induced arthritis,effects in murine antigen induced arthritis,Unknown,We wished to test the hypothesis that MIF can act to reverse the anti-inflammatory effects of glucocorticoids in murine antigen - induced arthritis ( AIA ) .
9050,canadian studies,Canadian Studies,ORG,may,may,on why may used as model for study in frame,on why may used as model for study in frame,Unknown,"Against this background , To Know Our Many Selves focuses on why Canadian Studies may be used as a sound model for the study of other societies in a frame of Transcultural Societal Studies ."
7277,conflict,Q185407,War,centers on,center on,accommodation,accommodation,Unknown,The conflict in the Middle East centers on accommodation between Jews & Arabs .
2002,americans,Americans,NORP,engage in,engage in,activity,activity,Unknown,"Background : Rural Americans engage in less physical activity ( PA ) and experience higher rates of consequent health problems ( i.e. , obesity , cardiovascular disease ) than urban Americans ."
205,china,China,GPE,faces pressure,face pressure,sanctions on iran tighten,sanctions on iran tighten,Unknown,"As US - led sanctions on Iran tighten , China faces increasing pressure to adjust its policies on Iran ."
2512,hartz iv,Hartz IV,ORG,exhibits,exhibit,impact on rate,impact on rate,Unknown,My results suggest that Hartz IV exhibits a significantly positive impact on the hiring rate and the matching efficiency .
5978,act,Act,ORG,applies in,apply in,house lobbyists communications with public office holders,house lobbyists communications with public office holders,Unknown,The Lobbying Act applies to consultant and in house lobbyists communications with public office holders .
1986,foucault,Foucault,PERSON,repudiates,repudiate,dialectics,dialectics,Unknown,"Foucault explicitly repudiates dialectics , and yet the dialectical implications found in his positions on power and resistance offer a contrasting understanding of his work ."
411,cia,CIA,ORG,was faced with,be face with,possibility of revolutionary thinking burgeoning,possibility of revolutionary thinking burgeoning,Unknown,The CIA was faced with the possibility of revolutionary thinking burgeoning out of control and therefore introduced LSD to the audiences to dumb them down .
505,brics bank,BRICS Bank,ORG,will,will,will world multilateral development bank controlled solely by economies,will world multilateral development bank controlled solely by economies,Unknown,The so - called BRICS Bank will be the first world multilateral development bank controlled solely by emerging economies .
8568,nato,NATO,ORG,reports on,report on,soviet bloc 's political system,soviet bloc 's political system,Unknown,""" This book examines the NATO reports on the Soviet bloc 's political and economic system , from 1951 to the aftermath of the Soviet invasion of Czechoslovakia and the beginning of detente ."
913,commission,Commission,ORG,performs,perform,function epitomized by expanding commission preference for use,function epitomized by expanding commission preference for use,Unknown,"Third , the Commission also performs an informal function as policy - maker , epitomized by the expanding Commission preference for the use of soft law & other non-binding measures ."
7277,israel,Israel,GPE,may appear in,may appear in,further warfare,further warfare,Unknown,"A purely territorial solution can not be stable ; even were Israel wholly encapsulated by defense measures , this would simply encourage further attacks , & in fact Israeli expansionists have an incentive to make such attacks possible so that Israel may appear as the injured party in further warfare ."
8764,new labour,New Labour,GPE,woo,woo,voting,voting,Unknown,"And , of course , New Labour has gone to considerable lengths to woo the voting young ."
9354,mexico,Mexico,GPE,is between,be between,two worlds,two worlds,Unknown,There are three themes that are highlighted : 1 ) Mexico can do better ; 2 ) Mexico is between two worlds and there are two worlds within Mexico .
787,ptas,PTAs,ORG,are,be,feature adding to increasing complexity,feature adding to increasing complexity,Unknown,"PTAs are an increasingly dominant feature of the international trading system , adding to a steadily increasing complexity ."
3851,pci,PCI,ORG,has become,have become,point for number of people,point for number of people,Unknown,During the past several years the PCI has again become a point of reference for an increasingly high number of people who either join the Party or at least gravitate around it .
1772,recent years,recent years,DATE,revealing political engagements of was,revealing political engagement of be,members of british left with work of economist,members of british left with work of economist,Unknown,"One of the most revealing political engagements of recent years was between members of the British left , with the work of the right - wing economist and anti-socialist political theorist , Friedrich Hayek ( 1899 - 1992 ) ."
5031,eszter hargittai,Eszter Hargittai,PERSON,offer,offer,behind scenes accounts of conducting social science research,behind scenes accounts of conducting social science research,Unknown,"In Research Exposed , Eszter Hargittai and her team of experienced researchers offer detailed behind - the - scenes accounts of conducting empirical social science research in the digital age ."
2302,sanmao,Sanmao,PERSON,is,be,after years of wars still icon today,after years of wars still icon today,Unknown,"After years of wars and dramatic political changes , Sanmao is still a recognizable visual icon in China today , and his lasting popularity makes him an interesting case - study for understanding the development of cartoon art and the political deployment of the image of the ' child ' in China over the twentieth century ."
7296,red hat,Red Hat,ORG,are,be,trademarks registered in united states,trademarks registered in united states,Unknown,"Red Hat , Red Hat Enterprise Linux , the Shadowman logo , JBoss , MetaMatrix , Fedora , the Infinity Logo , and RHCE are trademarks of Red Hat , Inc. , registered in the United States and other countries ."
2747,chapter one,Chapter one,LAW,sets out,set out,context,context,Unknown,"Chapter one sets out the strategic context for Iraq , including the evolving political situation , macroeconomic context , and poverty and social conditions ."
9241,ussr,USSR,GPE,to,to,effort to establish,effort to establish,Unknown,Attention is given to the USSR 's effort to establish closer relations with Turkey as a way to increase its strength against Washington .
2008,1980s,1980s,DATE,witnessed retreat across,witness retreat across,world in countries of varying levels,world in countries of varying levels,Unknown,"Across the capitalist world in countries of varying levels of development , the 1980s and 1990s witnessed a retreat of the state from intervention in the economy reversing a trend that dates back to the Great Depression ."
4035,pci,PCI,ORG,could,could,could safely performed after ecls implantation as backup in syndromes in our patient collectively,could safely performed after ecls implantation as backup in syndromes in our patient collectively,Unknown,Unprotected left main PCI could be safely and effectively performed after ECLS implantation as backup in acute coronary syndromes in our patient collectively .
1043,john ostheimer,John Ostheimer,PERSON,is in,be in,1973,1973,Unknown,"John Ostheimer , in 1973 , wrote that ' Nigeria is now obviously the "" giant of Africa "" in a new sense ."
6489,gpp,GPP,ORG,does offer,do offer,definition of policy,definition of policy,Unknown,"Not only does GPP offer a working definition of ' global policy ' , it also helps to systematize and organize policy processes that include diverse actors and evolving issue - areas , and identify the types of questions future research on GRP might ask ."
5693,crusades,Crusades,PRODUCT,were,be,as with other human experience of similar magnitude experienced in great variety ranging from martyrdom to collaboration to utter indifference,as with other human experience of similar magnitude experienced in great variety ranging from martyrdom to collaboration to utter indifference,Unknown,"Muslims did not solely experience the Crusades as fanatical warriors or as helpless victims , Cobb writes ; as with any other human experience of similar magnitude , the Crusades were experienced in a great variety of ways , ranging from heroic martyrdom , to collaboration , to utter indifference "" --"
331,socrates,Socrates,PERSON,is figure in,be figure in,history,history,Unknown,"Socrates as inveterate ' questioner ' is a familiar figure in the history of political philosophy , the paradigm of what a philosopher is and what it means to philosophize by questioning ."
9342,syria,Syria,GPE,is influenced by,be influence by,changes over time,changes over time,Unknown,"Syria , being one of the larger producers of migrants in the MENA - region , is obviously influenced by the historical , political and societal changes over time ."
6964,south korea,South Korea,GPE,achieved forest restoration through,achieve forest restoration through,national greening program,national greening program,Unknown,"In the 1970s and 1980s , South Korea achieved forest restoration through the National Greening Program ."
8655,bangladesh,Bangladesh,GPE,presents,present,interesting case study for majority countries in other parts of world,interesting case study for majority countries in other parts of world,Unknown,"Bangladesh , the second largest Muslim democracy in the world , presents an interesting case study of a secular state for Muslim majority countries in other parts of the world ."
869,egypt,Egypt,GPE,could benefit from,could benefit from,substantial comparative advantages in trade,substantial comparative advantages in trade,Unknown,"This analysis identifies two agricultural sub-sectors - cotton and horticultural crops - from which Egypt , contingent on policy reforms , could benefit from potentially substantial comparative advantages in trade ."
